theta_hash,n,completion_assemblies,valid,lam_settle,beta,gamma,th0,k_i,eta_w,del_w,th_write,rho_b,a_init,b0,th_act,t,determinism,completion,reinforcement,contradiction,forgetting,diff_integrity,all_pass,completion_recall,completion_contamination,failures
be6da26428199b559c4d8dc36b3339d0b7c45b62212456c144ded97ccb16e295,512,12,true,0.55,1.4,0.9,3,2,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,true,true,false,true,true,false,1.000000,0.000000,"contradiction:did not open on fourth alternating write"
bb7a8fdfd7031b82c9cd74613c58a1c82c793097e6827b5035eb679c0bcddd01,512,12,true,0.55,1.4,0.9,3,3,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000"
d65fed78a9d2ed58cd1ddaef4b143b6f879e67e718ded7a35338a794ca34d17f,512,12,true,0.55,1.4,0.9,3,3,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000"
06181ab63f14472015bbd899c182b3cc3e35a29384b9c37e0757714dc0dca1cf,512,12,true,0.55,1.4,0.9,3,3,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,true,true,true,true,true,true,1.000000,0.000000,""
f4b817083e3c40b37a9bf73f8cf9c9a5672afb73af4b66766445ca2fae17c515,512,12,true,0.55,1.4,0.9,3,3,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.166667,0.000000,"completion:recall=0.1667, contamination=0.0000"
141fb1b8f1b5fc00eff1a56a5961ff0c538e588e1cde90996cca506725e174d6,512,12,true,0.55,1.4,0.9,3,3,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,true,true,true,true,true,true,1.000000,0.000000,""
809a6ecdc1c2399eb64fcfb6597dd562d238ecd365e5da4fb68f846bd2deba52,512,12,true,0.55,1.4,0.9,3,3,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,true,true,true,true,true,true,1.000000,0.000000,""
fd6e248b952c723f471203cd969133abf5dc02bf7a0b24fa9c438527c0e6009b,512,12,true,0.55,1.4,0.9,4,1,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
1ea8a27f878a4b540d5b1148088ef3e4469d41cef8e7138a9e4cd737633c3e2f,512,12,true,0.55,1.4,0.9,4,1,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
c75f8496e80850ea8a819ea9e08c4ab5b20d83f062a8e53d7d33842b9c253fa6,512,12,true,0.55,1.4,0.9,4,1,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
945f81fcf494bbb96976ac246bc9e976dad0e220428ae41068651f0b90f0a6e1,512,12,true,0.55,1.4,0.9,4,1,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
db2aa973ea20fa23ab23b9fff3e481240fc1d1026c5731ae1d70c1f348c312a3,512,12,true,0.55,1.4,0.9,4,1,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
21d1b495be4e10884710a4f08958fc3e89828d0c2f2bcde68b50c87ff5215f35,512,12,true,0.55,1.4,0.9,4,1,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
6954ddb3d480feb4bb800c9632447f604516383bab4267e83c272a90504f3b8d,512,12,true,0.55,1.4,0.9,4,2,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
caeaf36e799ddcc102c0d9fba589fb737c9983f48d6fb4ddc3b0db7dccf8cbe0,512,12,true,0.55,1.4,0.9,4,2,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
601c8e29db92cb5c8d28a749dc4a7a2feacf090d3f251126b192477ac30c7075,512,12,true,0.55,1.4,0.9,4,2,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
1b291975f15183035caba02b8af1348a4bf0a7eadb234ce4465a6267416e505d,512,12,true,0.55,1.4,0.9,4,2,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
f42925f7906fddd2830a4cf41e4076a570a4553acc6bb7e0b4484793cb2af1b8,512,12,true,0.55,1.4,0.9,4,2,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
10bc08022e433d13f3f666ea55748617df827faca11dde6dc61908e88e720070,512,12,true,0.55,1.4,0.9,4,2,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
f5d85e74787ad4d303ff6557e104c7b04057df7bc1f9be409d25dfa071cb1c59,512,12,true,0.55,1.4,0.9,4,3,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;contradiction:did not open on fourth alternating write"
63efafc69ccc91e6455ae916aa053d285c12ddf36b4cfd1e1ccba69366673be5,512,12,true,0.55,1.4,0.9,4,3,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;contradiction:did not open on fourth alternating write"
cc418d8948aa0d730195a89c2cd10b14cba85caf631b78229a6db8de6a801a58,512,12,true,0.55,1.4,0.9,4,3,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;contradiction:did not open on fourth alternating write"
dc4719646e343b122cad88c056f3cb78c4bc41d7d3e0b2e74de44c91c8744ec5,512,12,true,0.55,1.4,0.9,4,3,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;contradiction:did not open on fourth alternating write"
137791a55ff28e89bdd2591fef75c8412431ea6531908c70e4564d040c657c37,512,12,true,0.55,1.4,0.9,4,3,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;contradiction:did not open on fourth alternating write"
9869b6a56573b548424cc2de58acc59762e934b3c1dfafa4fc7e273c4b4557f8,512,12,true,0.55,1.4,0.9,4,3,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;contradiction:did not open on fourth alternating write"
8b891b4073f265ecca9f6ccc8fb5ccb898d1c33b802c5d03b9cdda1f7db932e5,512,12,false,0.55,1.4,1.2,1,1,0.05,0,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.8367067 >= th_act 0.25"
f31ccc9d66a3d07b01ddd3f3289cefd0a5a8ce5848698b1fbd90a7e0506c23c5,512,12,false,0.55,1.4,1.2,1,1,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.8367067 >= th_act 0.25"
6aed55d25d080d348ae368cd003d4c6c5dbb613aaaa7ae8851215b70154fab3c,512,12,false,0.55,1.4,1.2,1,1,0.15,0,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.8367067 >= th_act 0.25"
5c0a6f3c74fb07e61985a626c6319ed081de8c7c112f27ee628744d654e6490b,512,12,false,0.55,1.4,1.2,1,1,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.8367067 >= th_act 0.25"
8dbecd0b576f6201a9869e10f0aa4f3d6733f17dc9885a5e0553cbaae7865e22,512,12,false,0.55,1.4,1.2,1,1,0.3,0,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.8367067 >= th_act 0.25"
14d2d3c676badfd2be936cc68e5925bd6a83fff2542bdbb3da824564256d7ab8,512,12,false,0.55,1.4,1.2,1,1,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.8367067 >= th_act 0.25"
941db54c0eda8e9ea8c88178b69e2623010c3507dd3ef51050f29cf79e749f0f,512,12,false,0.55,1.4,1.2,1,2,0.05,0,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.8367067 >= th_act 0.25"
59d66d52d7c62da2a2b03cb4f072e139577c48292ac815e2340670c485dcf9e5,512,12,false,0.55,1.4,1.2,1,2,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.8367067 >= th_act 0.25"
81e60be0250fcf7934eeb1c5fcf8df73e235191efbf152aa2b79edac5a64a9df,512,12,false,0.55,1.4,1.2,1,2,0.15,0,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.8367067 >= th_act 0.25"
01359c81e1df3a33340a4eeba1203b0ba60fcb8657f91b53082b9f2cc00ccd96,512,12,false,0.55,1.4,1.2,1,2,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.8367067 >= th_act 0.25"
034cdf69747b3331980eeb27af27e2c16bcba61ed9888fd6b39f379b13093ebf,512,12,false,0.55,1.4,1.2,1,2,0.3,0,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.8367067 >= th_act 0.25"
9d765178d0c29f2b93fe675c0750f900b8f2afb6fd891947ad23fbb7d12e8fd7,512,12,false,0.55,1.4,1.2,1,2,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.8367067 >= th_act 0.25"
e86a66963dc734e5c674f4b43899248b9a3f000bd4bff1b2feae257c8c971b7d,512,12,false,0.55,1.4,1.2,1,3,0.05,0,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.8367067 >= th_act 0.25"
ec771489f494b4e653ab663f5d239303dab4c831deaab972f0d4b23e6a4947fc,512,12,false,0.55,1.4,1.2,1,3,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.8367067 >= th_act 0.25"
24ca1c69faeae76b99af5d826a7c5e50f955527885939e1258298b8ec8cf2389,512,12,false,0.55,1.4,1.2,1,3,0.15,0,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.8367067 >= th_act 0.25"
4480a13ec841e598e1c6d1c89ee7bc54f6bf3eb797eda95acd1a76d20327b039,512,12,false,0.55,1.4,1.2,1,3,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.8367067 >= th_act 0.25"
a52c87eb4c5cd7329c20f9f9a9eea5e88939e8628d300c58c0e8b12b6636cdd0,512,12,false,0.55,1.4,1.2,1,3,0.3,0,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.8367067 >= th_act 0.25"
5f40781f51f97e1d92a49808d342226b0723ad7941ca8e8a89b43c67a5fb5791,512,12,false,0.55,1.4,1.2,1,3,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.8367067 >= th_act 0.25"
c2d44c202e965d841764dc1183a5970cfb3b71a7a78f1294e56af4a54c649d84,512,12,false,0.55,1.4,1.2,2,1,0.05,0,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.3708535 >= th_act 0.25"
370c983b7f0a5c3dc3829dcd5382bb929e2fe440f18daeb9fa78dcd7504bec44,512,12,false,0.55,1.4,1.2,2,1,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.3708535 >= th_act 0.25"
e08d1635095b146f60f38b292d5459ac9260b67e36d7d82616620b7ade34067a,512,12,false,0.55,1.4,1.2,2,1,0.15,0,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.3708535 >= th_act 0.25"
819fd6b0146367032892cfb02f4b90bad86c56f082fb22d5a1563a9263b94cc1,512,12,false,0.55,1.4,1.2,2,1,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.3708535 >= th_act 0.25"
e5cff3b0e81a9b3ed628b23184cc509dc43dff9cf5c0529c53247f264dc82544,512,12,false,0.55,1.4,1.2,2,1,0.3,0,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.3708535 >= th_act 0.25"
13b4aaa9965b7cb0bae4ca6283e212a95ce065f28ccaa4f548069c62722a6b62,512,12,false,0.55,1.4,1.2,2,1,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.3708535 >= th_act 0.25"
5fd7299321b84bf291493e3b78cd38b1ce126e5dc1063f626148c11feb7be788,512,12,false,0.55,1.4,1.2,2,2,0.05,0,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.3708535 >= th_act 0.25"
34bae7fb85dc86a65ef4fe42b87997899c4a734907faafb9d7151835b3dc2c25,512,12,false,0.55,1.4,1.2,2,2,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.3708535 >= th_act 0.25"
7396296e6d74d157b01bde5d8cf976d27b74ce1044186a238218e140ded9f189,512,12,false,0.55,1.4,1.2,2,2,0.15,0,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.3708535 >= th_act 0.25"
d52408012bedda6dd6638d6b79e0cedf4458c4537e4595fccfdd01e08769ded1,512,12,false,0.55,1.4,1.2,2,2,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.3708535 >= th_act 0.25"
e8f62a93b7f60c359d06df7dbfca430f56cb3812f25bee0d75f74464fbc8241e,512,12,false,0.55,1.4,1.2,2,2,0.3,0,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.3708535 >= th_act 0.25"
6911fbc848612c1eb486b0d3a1b637e95c5752feefd35f951adff13f78be3c53,512,12,false,0.55,1.4,1.2,2,2,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.3708535 >= th_act 0.25"
216b3672c52b7c678ebbbbec2e97fd57e38967c480a56088b4c8754eaf8513ef,512,12,false,0.55,1.4,1.2,2,3,0.05,0,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.3708535 >= th_act 0.25"
8c18b14fed77b222d171452561867140afd1f62c873ea8695ca6d2cc167e9de1,512,12,false,0.55,1.4,1.2,2,3,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.3708535 >= th_act 0.25"
2fba09171c8766e6d942fae804190a8a06679f32266d968f69d7661b70489c8c,512,12,false,0.55,1.4,1.2,2,3,0.15,0,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.3708535 >= th_act 0.25"
4205bc846a29f9dea8f3283e23cdec9620abd58f7b54f61eb10536d6886d177c,512,12,false,0.55,1.4,1.2,2,3,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.3708535 >= th_act 0.25"
24ad716763874bcda35a0530d955cd46a29bf6dc429d9bee9db75f3fea6f963f,512,12,false,0.55,1.4,1.2,2,3,0.3,0,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.3708535 >= th_act 0.25"
832914e100d86ea9726b5445a487d83ee75a29bfab9178318623374660d2817d,512,12,false,0.55,1.4,1.2,2,3,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.3708535 >= th_act 0.25"
b85bdc72e9796615863a87b0149e906f3b08fd3807d8e79d92ecf201ad6f6663,512,12,true,0.55,1.4,1.2,3,1,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
afaca81e0abad8939f4149e0439c12e6af378b83a8a4ea9349ae80cd261fa4a9,512,12,true,0.55,1.4,1.2,3,1,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
f6faa3934baa03b3bbc864fe98e06f9d52dc596353bb72055676b1ca8c9b3246,512,12,true,0.55,1.4,1.2,3,1,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
d2277abae60e5376610c8e0556187e03cf240859580a3c7965f0fb133f66e536,512,12,true,0.55,1.4,1.2,3,1,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
3084a8426fa83261febf4d77ae410cfe3f4fa5c8f9e6426a4d2d0c87a7a9c7d3,512,12,true,0.55,1.4,1.2,3,1,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,true,false,false,true,true,false,1.000000,0.000000,"reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
df925d1b56fed2d43fd23a311eace8f9bc25cb24b91f18dd2e1bcd4458b0bd0c,512,12,true,0.55,1.4,1.2,3,1,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.250000,0.000000,"completion:recall=0.2500, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
453d95c4db84f401042c72ed9f605025412202c1c0aecb7751e9ec860b87ff51,512,12,true,0.55,1.4,1.2,3,2,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;contradiction:did not open on fourth alternating write"
ceb54ac6960b9857efc824b479e01f33aaec5f109ccb86ac731bf04debe2d513,512,12,true,0.55,1.4,1.2,3,2,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;contradiction:did not open on fourth alternating write"
